slope_angle,aspect,elevation,plan_curvature,profile_curvature,TWI,SPI,lithology,distance_to_fault,fracture_density,cohesion,friction_angle,unit_weight,pore_pressure_ratio,cumulative_rainfall_24h,cumulative_rainfall_72h,temperature_range,days_since_blast,insar_velocity
48.79397974862829,112.9049620295986,352.66611481752943,0.0021463779929324803,0.09911335632675944,11.005911999394637,5.091033137736446,shale,19.461799744087276,1.396283074649547,22.105705761455933,27.03904262896053,26.287781375898387,0.025402572114121766,4.642931935118243,16.169147362819633,30.3482136229265,2,7.622394820998936
47.77791935428948,282.79997873179457,185.80912354133247,0.20457230827337028,-0.014972337915573819,5.0,54.31634463228771,mudstone,21.362402429524533,2.6321779168586135,22.11131742405694,33.914810360133515,23.651603074134552,0.14311598481887294,126.6490464546175,126.6490464546175,21.73063212846489,1,15.989698617308525
40.66030697561216,17.052394513130285,177.84537268227558,0.12351246044637545,-0.06468674640736324,18.2572933551827,12.635962134435543,shale,214.50062786500715,6.166410198198328,17.009012382335932,32.17271532330741,23.671781821077808,0.13376831750700102,24.64561631774577,119.14665290917632,1.3229224822943522,0,2.25072406971004
51.27241206968033,140.02153187588667,267.7403558655263,0.14346647888486266,-0.0234841353196107,14.51815704803338,9.204951659034784,sandstone,94.41156356758886,2.700718260278196,36.532591620640304,31.734031310154243,25.962156554234685,0.3708044202900384,17.68952345741396,23.17505029068107,12.621118922162417,2,3.440493242488974
44.675093422520455,13.50556400859885,303.8147872806899,-0.1407776507671305,0.12710988435739337,11.883141805109583,27.105219629985346,sandstone,868.9766734392847,1.264406821586942,34.01784056168553,33.914154705527125,25.093414786887475,0.14550264357393516,23.92199241044659,46.501591099088984,11.311925644860063,9,2.41212643447869
31.40707537116762,335.03312380644337,197.26895680449428,0.03948656803573896,-0.17320003304994855,7.3993324124070545,35.68510725730749,granite,29.995387126284538,1.8673494789572422,12.409520306780284,30.776541387814113,28.0,0.41298428495973466,1.7028992618107859,3.3571360718460626,21.246430689033975,9,19.386099236223654
43.68750784082499,284.4753973311947,300.281346457895,-0.27525346953037894,0.10927228708177293,10.337657830648203,13.835097763378121,granite,36.327621908774546,3.195196326145693,45.45834824569309,29.099428587513955,22.67245671333098,0.2192591674038601,10.28459038917023,22.19412806360251,27.27221016256493,18,13.113308685052177
30.41117399171001,353.57817572568484,352.62995065378027,0.21015344098247327,-0.15066614584109175,20.0,7.76633686337773,shale,135.3794164853586,1.0535021933163653,33.19422268662484,40.11060044617193,25.579811264067644,0.042797184966179624,19.506826398888172,31.12651967257946,17.40993595200341,7,3.9718848323654097
48.78450301307272,327.6577914105667,340.0346270112644,-0.09349902195548777,0.09031057515448794,11.98386636277466,78.59362881744198,shale,160.85229136648377,2.0201400410335855,19.471548177269852,32.02136330572362,22.693654903431785,0.3051878460471592,28.74157199705655,127.12110670069235,22.77788532333674,25,5.897722065735252
39.50074089013747,113.69259796179038,276.49695763961813,-0.07270529953005113,-0.23146351708325275,20.0,39.617479907794475,granite,240.1513313725472,4.584785785663884,22.731456360119747,33.711596680420286,24.80139524435382,0.11940277608840132,150.0,150.0,17.666260683172116,17,12.223607985649883
38.151376364547396,248.9700284390089,243.2051688333267,-0.20510445963967003,0.08137655477367059,15.004098217143413,53.67703999465321,granite,100.80970384661016,3.2841505222672014,23.46647806916769,41.181044607656645,26.167805988387393,0.17613977626666277,7.7705699116567875,25.0012913112084,30.834108573464476,25,6.326625454773083
33.190704555960586,110.35947149222703,380.17177267355606,-0.0054407481740809715,-0.015280717451997187,6.316707635434971,13.995960331441328,granite,940.6105697811922,7.1878371303277175,13.317786693242567,31.220011265752532,23.004086803695724,0.12777571282491826,49.86860945232476,49.86860945232476,20.694887231363804,29,5.570314876879928
52.2254133867403,319.75602765466465,251.15529958685883,-0.04023783183948474,0.014483139644431419,8.143208419427141,8.723924620029639,sandstone,319.3010746892714,10.0,7.512609958981159,38.857121290596346,28.0,0.19118466195220077,4.298545035855573,53.89081680692074,9.352596211378398,15,6.002632099567087
38.45470517931198,147.8710331882429,320.52659647114035,0.2734046499505245,0.14384151750063717,7.012405276476094,11.739755230887546,sandstone,31.372183395773405,3.553269473979211,18.845477864933855,28.698294901717205,25.217401971365394,0.11474415360880169,125.65519547912024,125.65519547912024,18.272319062888638,1,13.626598808695258
35.71672177836893,135.31951508552356,396.87111093891826,0.12888530804494544,-0.12316414195708922,15.354942154308624,4.358321430490559,shale,270.0705965106393,3.5142488457437606,34.302523094354655,35.64799755657812,23.32848393963611,0.25891745890676926,57.374893520055366,57.374893520055366,18.515931038846002,25,4.086225135426806
36.478664495117705,329.064747924,312.64510597224506,-0.07719766695734394,-0.0037576780446700224,17.802888168139262,14.313596095620216,sandstone,98.76844715438693,1.7138244585979225,8.651037372958303,38.22159431141475,20.0,0.27923881059137984,150.0,150.0,19.435979782330637,9,26.264269882795382
45.32309185553349,301.22650354314754,175.21815753197404,-0.24993494281687864,0.04549509985671555,20.0,10.179542830192272,mudstone,89.32933600500282,5.238615187793627,23.424617170822454,32.04173351955976,24.142810957200513,0.272687331620583,35.15503914804422,112.8993248700899,15.268167221664998,30,36.61625942612241
43.65444064364078,347.9088792111486,157.07329140187844,-0.3425505768366,-0.04485169301906616,8.468893562944158,18.504841400616524,mudstone,26.357681626379556,2.362706754940269,21.35980273199845,40.207569437919,27.009032056659976,0.22402044031835416,39.0779938834184,300.0,25.956308508152024,27,3.399088672494362
44.12732611595988,23.935710806800866,227.67779349526745,-0.15393799199228,0.10751840588289108,12.636499320221969,21.005044797832127,granite,30.68990132125973,1.2319370926926398,19.851762782720062,37.61538827957385,24.75222859342367,0.35561738559348244,17.711097724916964,24.871670571153405,31.127272007179286,5,1.2742824628653895
44.308210030078826,87.60199609398956,303.2124342593669,-0.19968248214310283,0.04947316813865755,18.96877511670158,21.89895630723803,mudstone,386.5425392556687,3.8110137902765215,21.426195943659614,36.77979309947822,25.360847181075574,0.13384676387602676,28.493190885997908,208.83796483272647,16.382879735997726,20,9.082242513433519
61.41647600870461,108.30878923213643,283.358940013301,0.05229201283765333,-0.08698929164621384,20.0,11.138136153094766,mudstone,300.4188200686227,3.3943179854133825,31.99832385206393,40.58264873412746,23.723803607666238,0.23748117536941127,105.33185840293056,105.33185840293056,14.466184357622064,15,36.696417040575085
35.93584983615384,152.76674194371435,415.5311549097755,-0.021742053894116587,0.18910977385932137,5.404985597667597,6.095104989644706,shale,62.44397962561003,2.4551187947110473,16.109785094232013,39.28153394522747,23.856844586849558,0.24962048257275518,54.85268876438853,141.2580595665987,19.072718385517824,1,12.946126346650559
34.87757270928463,170.32681654147297,282.6292215821055,0.002598941407314807,0.08428441863546714,13.635063310011704,4.728176249000395,shale,62.56793592705216,0.4855886362012756,20.767593158011984,34.93616193785514,23.933351466860426,0.04558021380000848,64.76027396154528,219.5017571943761,25.95297411029589,5,7.841831999738601
31.862272717521222,104.93007410402568,225.44190874370244,-0.14233828627229014,-0.1263851049819506,5.507260212143404,24.315120959112683,mudstone,225.1057872703322,2.439992964589206,29.613819579583435,27.474570791731526,23.18638902294736,0.44781993879978627,11.06286748516987,28.143389039482482,11.739149398839203,20,23.671527561508483
46.15979422575496,284.56215233221025,164.99934226675822,0.02280485921104918,-0.12788931869557305,7.4016405329791075,22.89888788422316,mudstone,318.26488620809425,2.288720017782537,16.19445582990567,44.617665927813555,23.86476864705715,0.11744881750622907,28.483001856679643,109.60432216654766,30.548335343525657,25,11.837174503571838
51.28972292720891,80.36789201462032,338.53280334230084,-0.21306097212604225,-0.03292689511799942,5.202763283466108,4.97119056033884,shale,77.89206670302687,1.426174777941077,32.30422749957078,32.42226951721906,23.823305020590205,0.32336505076970007,7.370901216076326,56.952284551414756,16.436646579826398,21,2.5997883707681946
38.86052542345125,250.7462327876807,249.54540780938117,-0.013244986356292175,0.06712173235492434,7.3310106566383215,83.27891849669871,shale,501.9831491678219,0.9837640833091481,37.65009549451112,25.0,25.068118740623984,0.2895288321209212,40.286633750162224,76.70934682308038,15.934561769782611,5,4.8446882860740805
31.59843523037472,306.63659361315507,137.0395173825451,0.12453707444413316,-0.3320160742128138,5.0,46.08483092044225,mudstone,275.11256188557746,5.795114796654261,19.281252237872568,43.29737696130917,23.823738667282164,0.41173182141640174,34.25764601049415,43.943879649730874,23.76237326615575,27,6.999406034001265
31.755187843087604,217.33136609745108,251.66954521864523,-0.054814917298313,-0.12007640226658865,5.537869659496797,7.201187508982496,granite,158.01322946273314,1.8625568028902775,36.42165692595115,38.108528831013004,26.035074237006004,0.37984463743454433,52.56723278654364,60.80599119882763,3.14030834000517,6,5.178038968795963
46.50592787824701,127.4972133214155,175.31964166547448,0.06654657361024331,-0.08662169693924922,6.3617187890265505,26.08120534417671,sandstone,50.52965897583584,2.724187626534175,17.209475828398183,35.19554372442271,28.0,0.079531574819304,29.830220252946962,42.71248076411257,27.969864847869488,11,7.278616103357489
47.43254171203442,67.64084719079447,218.07718672376384,-0.2965297167855816,-0.21564812846080644,11.636350469086487,17.44182974990778,shale,44.823660722393505,4.589960808279237,9.270203236632849,34.72392623876647,23.20114385141086,0.3624596815052895,1.6127513124123825,34.30422296923367,39.73539532962363,26,12.800085126260317
45.43154268305195,48.36462998533056,250.4643982332,-0.30856271953694586,-0.1532650851778961,10.17090792108405,26.031761240738074,granite,228.53737129970102,1.6740687204639495,41.61449334249939,39.50055637329069,27.441418130619383,0.2061931113734477,34.647193325518835,34.647193325518835,34.362198186372,25,19.32366598110273
33.344902927113054,267.9029060936622,182.1116463748757,0.0490888103394624,0.02059518774556102,5.0,23.75341923991922,shale,102.6354973560874,3.5936131486066474,25.32373218180433,45.0,25.324677591576208,0.13971135561812542,107.62596621350012,183.18181544799896,26.36861643430182,23,1.5892591674302203
42.3216132306672,168.88751913006575,213.42818732827328,0.15705285648930295,-0.07333683709519395,20.0,39.15006940122532,mudstone,46.22881794295612,4.3447787898449635,27.023459838538322,33.120646926846845,22.94666269780438,0.23732567482102002,68.60951232506923,156.14147121196925,27.48024104032697,6,13.017276845152438
41.166858091407285,16.67503842025235,194.19101244150107,-0.035735096024418954,-0.06154894921770717,7.832820683409163,87.78744052657848,shale,263.77792528319077,4.043372725446266,18.97143443603041,30.95631032721328,26.882286166207315,0.050425024290144484,15.868473256484508,15.868473256484508,19.488392204173625,1,1.2087653297372394
42.18688596729013,354.1822224993433,196.20331027598235,0.321781263338935,-0.20679596927628174,5.144629770645913,26.975099319810866,sandstone,1000.0,2.648924427647239,15.422454876581783,33.90669336816793,25.28834892179319,0.17465722310128784,11.34114408015803,99.95368372292653,19.845780303855783,3,14.73843311124837
48.7142877794819,241.66914587603642,174.39846121513298,-0.21650970161181907,-0.03202750594372473,13.381351874402432,34.079123460244055,sandstone,101.06531585472578,1.9202417204966171,24.798451323334554,28.13054030572269,25.512773934090358,0.21598643496755232,9.849239404635465,247.30480417656975,11.200426289680559,20,1.1351643124650224
42.23595548774682,303.9057185137118,213.7926576547658,-0.10199757126581423,-0.2256096220108934,9.977149125624393,86.5358249414932,shale,39.27953841292443,1.656055069247182,46.174476053114596,34.30309815311476,20.0,0.21648523070156026,150.0,150.0,15.513358606752757,28,21.326004262494585
46.789135630718945,157.74792167412411,182.8976168669535,0.02101375470763506,0.21885445017610164,6.660968569711956,11.680042509022638,mudstone,40.53053821945253,3.765023050320024,20.99151919440554,41.28978124817661,25.326712486717287,0.14315824473984953,68.09558428477129,68.09558428477129,13.105953803516993,10,18.66164850442779
40.67579069488892,343.95790349088895,293.9938086981884,0.0696562270752959,0.2614991635546579,12.156847312634588,7.866898515621848,mudstone,61.739821532516586,1.4647087124135107,35.585956317732695,35.956701495906984,23.89493011996332,0.19476462903883407,3.7915513053011654,45.964987812715314,25.13900653165186,26,18.928950026785788
42.89119398689984,71.82900753268582,265.0600040147718,-0.08758540507872317,-0.07097485456399386,7.144751786838694,39.1611036265701,shale,55.261023863479345,2.8355906120687333,46.00890942957241,37.25567619728648,24.837104617778564,0.08378526251436007,40.613056354340046,159.0938033792427,18.539293950631677,26,0.6870527948450468
46.3128822583854,66.6490042579738,339.6036418743091,-0.15888974991432778,-0.1683660182411285,8.625640365357434,5.887529963328691,sandstone,379.62159648465905,2.367944041116644,23.545963443463705,40.077759076756564,25.253648177772476,0.11353355317373495,3.3529183134214606,82.53326247093173,17.517892717787774,29,1.083709394752998
25.428441801443334,320.5205045173292,391.5027542828202,0.09303942978530903,0.1281903641045419,20.0,8.918411583203161,granite,126.84594045188317,7.145867417135557,25.78201715345003,33.619972291490285,24.86139547153852,0.16401997935538293,15.01489287580471,61.94824881822608,21.345493494634088,23,19.99766947690614
36.80328783642699,321.01814304206215,300.7993760441327,0.019986098395657206,0.08885456756915736,10.637203666240438,90.08168218118206,granite,140.27347072696332,1.6183522385794045,21.939685561564925,29.277699308152936,24.97238588056247,0.3614888309617494,7.906582244650877,48.33863451237839,22.59707013865599,9,3.3272177099280547
35.29627345707205,179.6470147796552,283.71902684749807,-0.05169315333123366,0.281211778069275,13.594225479560732,3.588908619714174,mudstone,162.29221068646302,1.8266915864345756,19.354231579520956,34.124711060572174,25.60466230613278,0.2458168126454824,30.758459911401786,30.758459911401786,27.792316477584833,9,19.79653541326312
33.61122151756658,45.28308792743231,305.52529542211704,0.07482218375719393,0.3211616560815364,7.70231864268536,27.07428916294909,mudstone,122.97700885748894,6.708204263850986,19.59813385928062,34.3436558206154,23.482106120506653,0.3227543363617982,12.18590288048445,12.18590288048445,9.274975938056429,19,0.520267946749193
37.248577487733165,109.8779249531779,284.9941612751619,-0.020452177483235495,-0.3040211353652374,10.796110021226033,4.728112015218928,sandstone,155.0764314478606,1.7443683038315703,5.0,39.092033496093975,27.510293360992037,0.2732775350853434,43.5778457193075,107.79633815569841,21.1105969331301,8,18.896694795685043
54.94941311234396,271.4948416924084,253.76495090699441,-0.02096132747947919,0.17379891912339418,6.801737850869756,30.152138601480228,mudstone,252.57428453266817,0.49816419431187964,20.39061356238192,38.79037964916569,25.25530002117136,0.08168699219336197,36.11113140772468,71.20073886016246,28.66196726115509,4,4.869414083992987
31.341688843067566,304.5570868804692,247.8005645239451,-0.026486539672753738,-0.033376192208345805,6.6528393805371895,100.0,mudstone,124.35733768994223,1.939259677390103,17.444343282837362,25.0,22.534445549097953,0.37575173662769473,7.929828519857359,27.76936124372341,27.54810624172651,23,13.749412346552415
49.68278354591481,125.15570918813415,173.37475269534764,-0.12315866302480753,0.08236325686976122,8.13680516647322,7.264508483702972,granite,24.770353072198343,1.657992563474433,25.718291430242797,27.20064563401261,24.711808141230165,0.27160462702809574,81.83584192394024,81.83584192394024,36.75271028061916,2,13.538497625136
23.171302283841953,22.04412545407242,312.9189665728629,-0.13841152229700446,0.11667725079961712,7.066258467164663,2.441006087334531,sandstone,229.03497293702966,2.75993255499461,49.55721441017296,40.767029515042445,21.933824691442283,0.1972146231989835,56.36417416410187,56.36417416410187,18.928539757421735,0,1.1093689228391335
36.65114970014225,239.661605366201,247.65288926062524,-0.07885534794500432,0.1103871999475634,16.803786201512143,28.569367385991598,shale,265.42296266864054,10.0,29.532558437303834,29.142589644990956,25.61367003408001,0.35033534360494434,35.467708721064476,35.467708721064476,26.822573134747962,28,23.029712219289795
41.62753065105006,266.21893491778565,358.71392307179815,0.004810645950629302,0.15005544795624473,13.358510457155205,10.67766684370682,granite,628.5339353648034,0.789596778670288,27.777241419914837,40.15349156610871,21.97437976713937,0.027881284202623886,6.562893391977949,33.335482732627526,3.4841873907985352,8,1.8878687160452745
45.86222331359278,152.64528331092933,318.6351927688987,-0.28069102592385664,-0.08404043748793372,5.0,16.637275759060483,mudstone,162.2777548533938,2.3902722232956335,20.754098313305267,25.0,23.680056705046308,0.03110076152542985,16.107122740295786,115.20415256359395,19.678845690333407,28,12.710640802531799
47.11226579792855,209.91514018243296,203.0536283293017,0.1417117052301506,-0.14293210953287758,20.0,28.80199883798706,mudstone,63.858685874639775,0.8960690846566763,31.13163998688822,43.975884207148084,23.414758699756888,0.15021313494259003,41.842790605769956,41.842790605769956,17.9906621389868,29,1.5735341957471598
47.93347235199925,355.45373910867,343.50182851740664,0.002766188621669282,0.1780369691976267,13.779078707527844,35.11646940478506,mudstone,504.45811916064986,4.58415664740234,25.174792557551587,35.32549585763064,25.656914894768054,0.5667816794752256,9.481529311234729,18.824910579982145,29.247786674983097,11,1.3402835518470484
36.512749277515624,88.19949576947738,100.0,-0.1597634356881303,-0.13075919738681815,17.723427167762402,35.46334242551589,shale,447.23426577219544,6.439830423583681,16.638956948693888,40.81616179808084,22.46874565431127,0.1547377442122732,3.869382157091797,14.618838908002214,25.61354072858156,15,5.311444448168638
35.376482073354325,206.27196976773033,394.76693087183594,0.24248927582030458,0.27920980652304234,9.18078261701512,19.45827283188241,shale,187.91097224347396,1.3926500997985052,29.430403356302982,35.921885320877685,24.867728755097687,0.10967169013005118,12.277336939165956,149.01239545985968,14.616541295928641,1,8.901721533119789
48.57975881257154,219.9457488825513,149.6166041687751,0.006268849344286173,-0.1146562947739792,5.0,30.92173164045816,shale,139.36245403382227,3.709431602354816,15.438105541222505,42.69150816597017,21.31268939722813,0.2374301168375316,125.93787909078975,125.93787909078975,16.826136264354478,14,3.8357170836252226
38.08695675118385,197.67859056880673,287.1334134378152,-0.20027232433808206,-0.0571253795531326,5.158058342721784,16.572628282025057,sandstone,370.68778981737245,2.688877898263725,21.42037587024314,42.462641199693614,26.128456150499414,0.35397750095676817,44.84978557014644,87.10899266262328,12.94730339485774,1,3.362680361309466
27.24313676662078,312.8866408597665,282.0562124610646,0.23575813707801924,-0.028561543653486423,20.0,14.393226482437901,granite,17.647201269339327,0.7044942499567739,23.181122065464763,34.50020196402877,23.938828470313467,0.28815863281871107,21.501927554121217,21.501927554121217,27.11804750369152,2,27.953656413065794
28.66712785996519,217.8027114919619,334.27876463813124,0.20323022446785577,-0.23115905582547977,5.0,19.677006431079,mudstone,52.19680084403367,2.9534803050838216,22.266128336495473,27.719326122753188,23.217981194059615,0.31519321726737654,7.167849264925341,20.49759444997943,24.893845210815265,22,2.5465080620752865
30.805477139983886,182.8404080608644,225.3477394521691,-0.13631715133604247,-0.2307263412214007,5.0,35.622851578918215,mudstone,396.4124084815807,3.352739018479049,41.13572922199789,26.484687336543345,24.426045173330294,0.13469429553968412,27.119685282374913,90.61059774870304,3.2817384207284874,23,6.463430245194189
44.97160744053764,44.28540959802233,100.0,-0.048447017714372854,0.13680517335381315,8.054012620617995,10.472008774020361,granite,42.072834568528116,0.9871753318232177,34.81748105176405,30.314075917333223,24.58149101479248,0.1463605409969235,32.515577180911244,32.515577180911244,9.604995511000308,0,27.171369076096266
41.42425736070565,253.15531174563318,225.4534066464583,-0.06863803743949662,-0.25800582033322794,5.003801680807643,24.79280401716519,mudstone,303.2900729813385,1.532913846428149,13.325510436869681,30.613289176636236,23.028558443341534,0.009652765969394428,40.360754932196365,40.360754932196365,18.484417588102968,4,21.867177550101275
46.904853540677685,47.55865013809213,233.56282731252568,-0.2834203114653997,0.3779494243070164,13.0547900982062,12.638074909111682,mudstone,175.0922423353817,5.583893520000069,15.527502500385927,42.72419995105858,27.21501843990217,0.21870161722408518,28.027325602722506,101.86447130645881,27.22903777003959,22,9.37698172057088
35.727473536634655,9.56516161112052,100.0,0.04870312588410943,-0.014118897793645818,13.57165412578476,9.580955464478889,sandstone,1000.0,5.8291005403556495,27.419193948513158,32.406649553745126,26.137450992673653,0.0388760483676076,21.810230973249794,80.53475564805741,6.705568069683196,26,8.6805501081381
41.585396910767145,175.8712187028464,253.40287067205534,0.12677181081230202,-0.15440163788875347,12.297908765012805,57.23392463811016,shale,462.74286950637077,1.7727519641675644,39.39771808849164,36.898773067709605,20.761103299343425,0.23739332383881032,9.006754132911192,27.096036930959503,23.22971953602272,12,0.38606886312059063
46.25590393967337,206.08029797318363,169.3111383501591,0.09853332196573163,0.06303273612933098,7.355936844164476,28.98724438977509,shale,127.97449742099862,3.9324100903297277,21.59598453219029,27.589154611195955,24.168257570595735,0.4051693449586873,5.583869726619802,62.374294661218514,14.111755035732344,21,7.587060631828234
36.90653460279761,359.6594620945968,298.681382732009,0.004913070032186768,-0.3692861348559722,11.553234347081208,29.255873526583677,granite,6.063815044048823,4.370824551602103,11.670455069972958,33.4534260226557,23.508045227057934,0.21368401076063695,36.69958681149026,82.09085689945653,19.68861228613081,22,17.53551328208649
44.567752375574116,256.4376460039031,231.54401981301146,0.14132385904314135,-0.0500351834623672,20.0,7.770793437528313,granite,12.439891718390943,7.186304214285714,27.454556117060452,35.270066787897456,20.0,0.14697458506289526,19.994878648123393,26.679974074501622,21.407660343984194,23,2.5633824524911737
33.380740589333485,305.4925152819278,397.08211641398,-0.17030187620249573,-0.03080120414874543,5.0,15.629037597931095,granite,50.64674249982744,1.162930031981272,21.79432492033065,34.92820028774896,24.31367611674042,0.14056550539249535,26.00973022754727,40.89853150999667,20.585562920742333,30,17.99042116011882
36.369461534349284,124.69969405107192,230.78660073696386,0.2727422387869525,-0.18993071385612137,17.477741605228175,36.46958360929248,shale,246.9375368308628,0.5256507390304352,45.22218654976297,28.573141766102374,22.45727442629461,0.4645577559241709,83.90095514695699,112.9356876636911,1.8443737230936783,29,37.73747969047993
36.18262106001671,183.2092857287883,282.27934497558965,-0.11581231599475247,-0.09476715911923962,14.977937943634469,29.018756064977353,granite,7.6172416763798605,1.161211344034035,16.766695390808145,38.38337983569886,23.73720512932701,0.15222409600561035,36.93150942441612,59.74275498483506,40.0,16,17.86570891232133
28.041603544109606,350.736836638268,234.01963701553726,-0.09915114737601392,0.22890346673640788,9.487291176537134,100.0,sandstone,176.27088616043034,2.0088074107962886,14.938602287057972,39.15794655402979,24.749879081989892,0.10919270379132201,13.82972252435008,59.37177977704076,29.916433289173707,9,3.511615497792871
44.86972480785582,150.25987877139946,128.25488586546936,-0.08628236436120228,0.027487534564055487,10.867430113516996,24.91893701218355,granite,944.4963323455113,2.80914436673283,20.502590313079196,33.6546500105906,25.48468059143171,0.03302315285971579,1.8765642127873086,132.463611223169,21.38854598335586,4,1.7328598541065645
35.30597659797276,290.6245529288582,234.64652461468782,-0.09722200722846476,0.05992010059304968,11.952565069945798,10.28575129453425,mudstone,198.53938918764575,4.957616072864793,15.098225851396288,25.0,24.641059632417292,0.13798825812977303,56.47415054359661,56.47415054359661,14.976579802374202,10,31.968909654503626
40.124941187276875,189.3560823880186,306.50600808786095,-0.02890860847084321,-0.11802391468339574,6.13690958039659,12.943252901525987,sandstone,584.6625429537863,2.2084668329194725,28.691274493342902,38.173154319242286,20.0,0.12436337813217513,6.499762139342602,30.5846217755948,21.42983637108763,13,5.408111475924462
44.80746658905909,80.62626655082308,295.1492354248722,-0.03471672255833528,-0.19850990548636827,5.0,8.492794971251662,granite,18.40937256788982,5.068393271564129,22.441617084302447,36.466551855748804,23.98010177620043,0.056908398372688546,9.049034909528109,12.360864875155716,14.410784902186027,16,2.868278079363857
44.46531176029944,208.9507093959178,228.0049196629099,0.01944599769538723,-0.0361590249904148,15.734331580661891,10.478934219398074,mudstone,512.0225252578834,6.520861226322831,35.066213091803064,41.888719316444984,20.472316402481027,0.17376061358565809,32.97108579406768,32.97108579406768,19.294432362437657,24,3.118268012398065
46.653851089727866,78.50233021331574,140.74329123130263,-0.12280457090118606,-0.36864335569775775,5.3662517007136294,22.097345801290423,sandstone,155.7414406953012,1.0909925571921821,50.0,29.72413166659448,21.876417717046852,0.4089523628831807,68.04348959115381,96.059348096392,29.07631988167965,3,42.13335214348349
39.01514515490577,1.0897163552668054,298.33439407999646,0.024990653403024785,-0.1645220009594696,5.789295710417544,12.578231495628282,sandstone,344.15297656112773,2.4154909925694703,22.10851134799804,43.854042522324406,27.832393948382055,0.08001140614026245,10.964063577237107,72.08167940899268,15.65290761408231,16,0.24176258516744592
35.76701687955846,84.92256557040358,281.46149390976166,-0.1635640940831651,-0.1878749922050043,7.727604378390868,76.08209410767994,shale,43.08431509495092,2.840825865758564,11.571361820665324,32.40428347581624,24.271709607497083,0.16360046625432326,45.62600231695289,45.62600231695289,23.152996830177866,22,3.6647698229722914
39.20281789093601,69.53177964783254,313.25581403894495,0.10987120799787913,-0.3058149381612388,11.528608486736628,48.2666523702137,sandstone,188.12917087143595,1.292620530070533,20.212217732212878,45.0,20.478874091394655,0.11372793641528108,48.89788556762405,48.89788556762405,28.309088890825123,18,6.03580328410525
23.1266556604197,133.53162379179614,229.4415853574033,0.10801051240555717,0.09738261760069834,7.790515686126745,47.45585822581131,shale,172.71237064108166,1.8765480496491167,17.431087382294052,31.397021658371937,23.65536615208212,0.13200528332955416,26.720316351125124,26.720316351125124,27.01847019303466,13,29.06195079722288
